DATETIME,MARK,LATITUDE_deg,LONGITUDE_deg,TWD_deg,TWS_km_h_1
2025-01-19 03:04:17+00:00,LG1,-36.83505047298968,174.75516904704259,66.78133487960447,34.58124
2025-01-19 03:04:18+00:00,LG1,-36.83504857867956,174.75516902189693,67.14664143803216,34.925760000000004
2025-01-19 03:04:19+00:00,LG1,-36.83504669275135,174.75517131015658,67.46086001159703,34.14924
2025-01-19 03:04:20+00:00,LG1,-36.83504299633205,174.7551737995819,67.7443159276101,34.11144
2025-01-19 03:04:21+00:00,LG1,-36.83503852877766,174.75517447851576,67.83275856807155,34.74828
2025-01-19 03:04:22+00:00,LG1,-36.83503448870033,174.75517369061723,67.17575609607228,34.83288
2025-01-19 03:04:23+00:00,LG1,-36.83503218367696,174.755172307603,66.55665761284217,34.904880000000006
2025-01-19 03:04:24+00:00,LG1,-36.83503021392971,174.7551710419358,66.20563371684926,34.98804
2025-01-19 03:04:25+00:00,LG1,-36.83502911590041,174.7551699271426,65.98590044862208,35.1648
2025-01-19 03:04:26+00:00,LG1,-36.83502841182051,174.7551684603096,66.15234839930417,35.32392
2025-01-19 03:04:27+00:00,LG1,-36.83502790890633,174.75516840163633,66.53303628650777,35.37792
2025-01-19 03:04:28+00:00,LG1,-36.83502640854569,174.75516903866068,66.91592150639363,35.4384
2025-01-19 03:04:29+00:00,LG1,-36.835025302134454,174.75516943261,67.09555345316934,35.553960000000004
2025-01-19 03:04:30+00:00,LG1,-36.835022645071135,174.75517008639878,67.03897213660086,37.21356
2025-01-19 03:04:31+00:00,LG1,-36.8350198119879,174.7551702205094,66.75496688741725,37.77048
2025-01-19 03:04:32+00:00,LG1,-36.83501894865188,174.75516819208858,66.43415631580555,38.81952
2025-01-19 03:04:33+00:00,LG1,-36.83501778356732,174.75516593735668,66.37208166753138,39.37248000000001
2025-01-19 03:04:34+00:00,LG1,-36.83501600660384,174.75516454596038,66.50172429578538,37.86048
2025-01-19 03:04:35+00:00,LG1,-36.835015880875304,174.7551646633072,66.91756950590533,37.575
2025-01-19 03:04:36+00:00,LG1,-36.83501659333707,174.75516561046263,67.30649739066743,37.56384
2025-01-19 03:04:37+00:00,LG1,-36.835016869939864,174.75516239181152,67.63170262764366,37.65312
2025-01-19 03:04:38+00:00,LG1,-36.83501743152739,174.75515896361313,67.93603320413833,37.8324
2025-01-19 03:04:39+00:00,LG1,-36.835017590783536,174.75515665858978,68.2189397869808,37.902240000000006
2025-01-19 03:04:40+00:00,LG1,-36.83501956053078,174.7551492154599,68.48866237372967,37.77156000000001
2025-01-19 03:04:41+00:00,LG1,-36.83501933421941,174.75514708645656,68.7435529648732,37.577160000000006
2025-01-19 03:04:42+00:00,LG1,-36.83502037357539,174.7551458794624,69.07260353404337,37.358639999999994
2025-01-19 03:04:43+00:00,LG1,-36.83502471540124,174.75514455512175,69.49174474318674,37.09295999999999
2025-01-19 03:04:44+00:00,LG1,-36.83503184001893,174.7551475726068,69.87023529770808,36.89855999999999
2025-01-19 03:04:45+00:00,LG1,-36.83503849525005,174.75515309628094,70.2207098605304,36.67176
2025-01-19 03:04:46+00:00,LG1,-36.8350439183414,174.75516592897478,70.55415509506516,36.40716
2025-01-19 03:04:47+00:00,LG1,-36.835045192390695,174.7551786107944,70.872219000824,36.14652
2025-01-19 03:04:48+00:00,LG1,-36.83504368364813,174.75518906302753,71.16611224707785,35.896679999999996
2025-01-19 03:04:49+00:00,LG1,-36.83503687754272,174.75518612097957,71.4429761650441,35.65728
2025-01-19 03:04:50+00:00,LG1,-36.83503433782605,174.755179063417,71.50889614551227,35.217
2025-01-19 03:04:51+00:00,LG1,-36.83503566216677,174.755172743462,70.74037903988769,35.34408
2025-01-19 03:04:52+00:00,LG1,-36.83503702003507,174.7551654931158,69.94164860988188,35.44668
2025-01-19 03:04:53+00:00,LG1,-36.83503781631589,174.755161310546,69.1890621662038,35.38872
2025-01-19 03:04:54+00:00,LG1,-36.835042116232195,174.755161385983,68.50679036835841,35.25983999999999
2025-01-19 03:04:55+00:00,LG1,-36.835044597275534,174.7551625929772,68.78749961851864,35.192879999999995
2025-01-19 03:04:56+00:00,LG1,-36.83504696097225,174.7551671862603,69.38407544175544,34.98948
2025-01-19 03:04:57+00:00,LG1,-36.8350452678278,174.7551713185382,69.92352061525315,34.710840000000005
2025-01-19 03:04:58+00:00,LG1,-36.83503985311836,174.7551734307783,70.42121646778772,34.605
2025-01-19 03:04:59+00:00,LG1,-36.83503715414552,174.75517447851576,70.61842707602162,34.53552
2025-01-19 03:05:00+00:00,LG1,-36.835034471936524,174.7551752077411,69.88122196111941,34.48367999999999
2025-01-19 03:05:01+00:00,LG1,-36.83503194898368,174.7551750065755,69.22257148960844,34.17408
